"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Do you struggle with frizz? @MybeautyTour swears by our #WholeBlends Smoothing blend with coconut oil and cocoa butter extracts 🗣 She says: ""I no longer have to worry about my hair looking frizzy and dull as it gives an instant shine to my hair. I would definitely recommend this to anyone who is struggling with dry and frizzy hair"" Blended makes us better.-#ourblend #blendedmakesusbetter #blendedingredients #coconut #coconutoil #haircare #hair #instaair #healthyhair #hairgoals #conditioner",,"https://scontent-iad3-1.cdninstagram.com/vp/1fe2acac1fb6dfb7c63c2221b4e6bbe4/5E5B25B0/t51.2885-15/fr/e15/p1080x1080/60603380_439899720121138_1410665633960355451_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Jun 2, 2019","2,403","False",
"Talk about #hairgoals 😍 Obsessed with @Saramontazami #festival braids. #ProTip: dye hair extensions with your fave shade of #ColorSensation for an easy and quick hair transformation. Sara wears Color Sensation Where There's Smoke and Smell the Roses.-#festivalhair #festivalseason #summerhair #summerlooks #haircolor #braids #braidstyles",,"https://scontent-iad3-1.cdninstagram.com/vp/b4dfb5caba4f3a363c545c397be88fee/5E5EDE03/t51.2885-15/e35/s1080x1080/60274986_606814483136605_3586350704462581779_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jun 1, 2019","851","False",
"Reasons why we love Soothing Milk Face Wash with Rose Water:✔️Removes makeup and impurities✔️Made with Rose Water✔️Suitable for sensitive skin➕Smells amazing!-#rosemist #roses #rosewater #facemist #facialmist #moisturizer #cleanser #healthyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/d472468a890c34233696f47656312801/5DC47056/t50.2886-16/61952006_368935700421163_3760989324443035564_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Jun 1, 2019",,"True","6,795"
"A spritz (or ✌🏼) a day keeps your skin fresh 🌹💧. Double tap if you keep Soothing Facial Mist with Rose Water on your vanity for a quick pick-me-up.-#rosemist #rosewater #rosewater #facialmist #mist #facemist #skin #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/81c2fe61719fbb849072e1003756d421/5E3E86D9/t51.2885-15/fr/e15/s1080x1080/60753466_2304914349749608_1652118968204807426_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","May 31, 2019","1,746","False",
"All green everything. Comment 💚 if you are a #Fructis Sleek & Shine gal.-#Fructis #haircare #hair #instahair #hairgoals #shampoo #sleekittobelieveit #sleekshot #blowoutstyles #blowdrystyle",,"https://scontent-iad3-1.cdninstagram.com/vp/ca80517c65276470cd20084c3f2b2bdc/5E605067/t51.2885-15/fr/e15/s1080x1080/60923608_600840700397595_6238625923557971608_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","May 31, 2019","2,072","False",
"Did you know our Fructis shampoo and conditioner bottles are made with up to 50% post-consumer recycled plastic?! Comment ♻️ if you recycle your personal care and beauty products!-#GarnierGreen #BeautyResponsibly #Greenhouse #recycle #recycling #earthday #earth #greenliving",,"https://scontent-iad3-1.cdninstagram.com/vp/4c3eca565130ae60a10dfc85226f0b40/5E4A12D4/t51.2885-15/fr/e15/p1080x1080/60318262_1997412427052745_1090955604612714776_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","May 30, 2019","689","False",
"We get it -- mornings are hectic and sometimes all you have is a few minutes for #TLC. That’s why we created Fructis Treats 1 minute hair masks to give you a quick burst of hydration and nourishment. Which are your faves?-#Fructistreats #coconut #avocado #papaya #banana #goji #hairmask #hairtreatment",,"https://scontent-iad3-1.cdninstagram.com/vp/a0adfff57c45eeeb61c5c6d0f4e15f37/5E539C77/t51.2885-15/fr/e15/s1080x1080/60190453_181436516183966_531901867170926728_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","May 30, 2019","1,571","False",
"If you have dry hair, we recommend using #WholeBlends Legendary Olive to nourish hair and reveal softness and shine. Drop a 💚 if you love this blend! Blended Makes Us Better-#ourblend #blendedmakesusbetter #blendedingredients #olive #oliveoil #haircare #hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/c927743c0a7069a01c3b576f97f8208f/5E651A89/t51.2885-15/fr/e15/s1080x1080/61266179_680831805697589_2132216861327692842_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","May 29, 2019","1,434","False",
"Fructis Curl Treats are our go-to leave-in stylers for bouncy, juicy, and frizz-free curls. Tell us 👇🏼 What’s your favorite thing about them?-#CurlTreats #curlyhair #curls #curlyfriends #haircare #hair #instahair #hairinspo #fructis",,"https://scontent-iad3-1.cdninstagram.com/vp/9c3029a2c89f92dfa09274987a55c245/5E423D0B/t51.2885-15/fr/e15/s1080x1080/60009143_845584352473555_1612482466755332359_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","May 29, 2019","1,746","False",
"A rainbow of choices:🌱Aloe Mist🍵Green Tea Mist🌹Rose MistWhich one is your go-to mist?-#skincare #rosemist #greenteamist #aloe #rosewater #facemist #skincare #skingoals",,"https://scontent-iad3-1.cdninstagram.com/vp/113949814fa5236e9bf036015f062770/5E480F67/t51.2885-15/fr/e15/s1080x1080/60130479_437896486989491_6282853930985242173_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","May 28, 2019","2,910","False",
"Making waves 🌊 in Olia 4.15 Dark Soft Mahogany. #color #hairstyle #hairwaves #shinyhair",,"https://scontent-iad3-1.cdninstagram.com/vp/25e6be91901b43a97cf58ad41a3bdc0b/5DC448E6/t50.2886-16/61490411_454471321976811_5913814151436481101_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","May 28, 2019",,"True","2,675"
"Drop a 🌹 if you recycle and upcycle your beauty personal care empties!-#GarnierGreen #beautyresponsibly #recycling #recycle #greenliving #earthday #earthmonth #upcycle #succulent #garde",,"https://scontent-iad3-1.cdninstagram.com/vp/91b41caac65dd8a5108742746946bdc6/5E577C6F/t51.2885-15/fr/e15/s1080x1080/60174977_2333514030269911_4531956628997852030_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","May 27, 2019","1,519","False",
"Oat lattes + #WholeBlends Oat Delicacy are the key to a perfect morning. Comment 💚 if you love this blend! Blended makes us better.-#ourblend #blendedmakesusbetter #blendedingredients #oat #oatmilk #oatlattes #haircare #hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/4954c904d7ffefcc366a97be068cbfe7/5E5FF444/t51.2885-15/fr/e15/s1080x1080/60746661_2034364270206372_8865088967649675994_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","May 27, 2019","887","False",
"There are 3 three types of #GarnierGirls:💙Team Micellar Blue💖Team Micellar Pink⭐️Team both!Which team are you on?-#micellarwater #cleanser #micellar #healthyskin #skincare #skin",,"https://scontent-iad3-1.cdninstagram.com/vp/edc02de8c0750588168aae7f3d7579c5/5E524939/t51.2885-15/fr/e15/p1080x1080/60141563_2728713850477889_4221312960948060370_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","May 26, 2019","1,869","False",
"If you are anything like us, you have a Moisture Bomb moisturizer backup so your skin is always hydrated. Comment 💧 if you swear by this moisturizer!-#skincare #skin #moisturizer #weekendvibes #healthyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/65d436ad6c9fae3c97c0782d8e98dcf7/5E44C855/t51.2885-15/fr/e15/s1080x1080/61588402_1357586541057022_1076924311105877500_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","May 26, 2019","914","False",
"#Facts: Sleek Shot in-shower styler cuts your sleeking time in half for a smoother AND faster blowout. Drop a 💚 if this is part of your routine.-#haircare #hair #sleekandshine #sleekittobelieveit #sleekshot #hairserum #healthyhair #instahair #Fructis",,"https://scontent-iad3-1.cdninstagram.com/vp/6d8192f980a2e0da42a29327089d7822/5DC53FB9/t50.2886-16/61725790_453356815226428_7140382702656402090_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","May 25, 2019",,"True","7,391"
"Guys, if you are all about a polished look with a glossy finish, try Shine + Hold Liquid Pomade.✔️Medium hold✔️No messy application✔️No clumps-#upgradeyourstyle #men #menshair #mens #shampoo #conditioner #mengrooming #fresh",,"https://scontent-iad3-1.cdninstagram.com/vp/4b1b034a94e6b6bc4f8775861629537d/5E53A039/t51.2885-15/fr/e15/s1080x1080/61417897_872176879803601_8040163801280723768_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","May 25, 2019","384","False",
"Are you traveling this #MemorialDay weekend? Take a page from #GarnierGirl @AmandaDiaz and pack your Sleek Shot for frizz-free hair. She says “No matter where I am... the @garnierusa Sleek shot is the key to frizz-free hair! I seriously can’t live without it... I take it everywhere with me!”-#haircare #hair #sleekandshine #sleekittobelieveit #sleekshot #hairserum #healthyhair #instahair",,"https://scontent-iad3-1.cdninstagram.com/vp/994854ba27d5916dca334beaff90f76a/5E4AFBAC/t51.2885-15/fr/e15/s1080x1080/59777399_162701594768788_8143999619773665856_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","May 24, 2019","736","False",
"Who's ready for the long weekend and the unofficial start of #summer? Pack this Aloe Mist for your holiday weekend to keep skin hydrated all summer long.-#aloemist #aloe #skincare #facemist #facialmist #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/2cd17cc3cf9cc4fa9c5617f0d9f6dbd2/5E4F3E75/t51.2885-15/fr/e15/s1080x1080/60003067_114500226441008_48134820227985911_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","May 24, 2019","2,209","False",
"Comment 💚 if you swear by #Fructis Sleek & Shine for frizz-free hair! #haircare #hair #sleekandshine #healthyhair #instahair",,"https://scontent-iad3-1.cdninstagram.com/vp/39f6ae159155f660dc3a33be794edb24/5E41F943/t51.2885-15/fr/e15/s1080x1080/59816485_2420077644895216_4497449565545601146_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","May 23, 2019","1,039","False",
"Glow up hour starts with Glow Boost Illuminating Moisturizer with #apricot extract. Comment ✨if this is part of your routine!-#skincare #skin #glowup #glowingskin #healthyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/d0fde9a7e9646bfa08c69ee6320a564b/5E41CB8B/t51.2885-15/fr/e15/s1080x1080/61555286_309024740010082_1810612869420036105_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","May 23, 2019","1,296","False",
"#GarnierGreen Tip #6: Always remove the caps from your empties before recycling them.-#beautyresponsibly #recycling #recycle #greenliving #earthday #earthmonth #upcycle #PureClean #Fructis",,"https://scontent-iad3-1.cdninstagram.com/vp/ab37284faaa62a1e311a772f952145b8/5E45450D/t51.2885-15/fr/e15/s1080x1080/61284020_472970806784627_1118327960804002482_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","May 22, 2019","1,095","False",
"Have you tried our NEW #charcoal duo? We love them because they:✔️Deep clean pores✔️Help balance oily skin-🛒Add Black Peel off Mask and our Ultra Clean 3-in-1 to your cart next time you are out shopping!-#skincare #healthyskin #facemask #charcoalmask #charcoalfacemask #cleanser #oilyskin",,"https://scontent-iad3-1.cdninstagram.com/vp/5bcfe4aaad124e04676a15186889d890/5E5F6819/t51.2885-15/fr/e15/s1080x1080/59868807_873285333031866_3956142059187150308_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","May 22, 2019","1,994","False",
"No one can't resist the spicy and sweet smell of our new #WholeBlends Ginger Recovery. TELL US➡️ What does the smell of ginger remind you of?-Available in-store @Targetstyle. Blended makes us better-#ourblend #blendedmakesusbetter #blendedingredients #honey #ginger #haircare #hair #instaair #healthyhair #hairgoals #shampoo",,"https://scontent-iad3-1.cdninstagram.com/vp/3ac92e649a964cbcbab5a55754f0e8ae/5E527C92/t51.2885-15/fr/e15/s1080x1080/60387137_343384576577601_3728368040475917586_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","May 21, 2019","1,275","False",
"Is there anything that Micellar Cleansing Water can’t do?!✔️Removes impurities✔️Cleanses✔️Refreshes skin✔️Removes makeup✔️Gentle-#skincare #micellarwater #micellar #beauty #makeup #cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/de65b4be3144c768733032853a738d6b/5E4FD2DC/t51.2885-15/fr/e15/p1080x1080/59843131_142661936895670_2021350122307431335_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","May 21, 2019","1,709","False",
"Braided bun with a burst of pink = the look you’ll want to rock this season. Get this #pinkshade with Color Sensation Smell the Roses.-#color #pinkhair #pinkhaircolor #braids #braidedbun #hairbun #springhair",,"https://scontent-iad3-1.cdninstagram.com/vp/430a3dee53c989eb189937f6edce39a4/5E58B21D/t51.2885-15/fr/e15/s1080x1080/59637995_463806831023046_2854866370411950204_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","May 20, 2019","668","False",
"If you have oily skin, look for our Micellar Water with the green cap! This cleanser purifies pores and mattifies skin. Comment 💚 if this is your go-to cleanser! #skincare #micellarwater #micellar #beauty #makeup #cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/4679a5ce9e60745b7125d732ccb540f7/5E58AB6D/t51.2885-15/e35/s1080x1080/60529075_331860350844997_794207957945631401_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","May 20, 2019","1,165","False",
"Did you know: our #Fructis Curl Treats are crafted with nothing but the best nourishing ingredients. Choose from:1️⃣Curl Treat Smoothie with avocado oil2️⃣Curl Treat Jelly with coconut oil3️⃣Curl Treat Butter with shea butter-Which one is your go-to?-#CurlTreats #curlyhair #curls #curlyfriends #haircare #hair #instahair #hairinspo",,"https://scontent-iad3-1.cdninstagram.com/vp/6b9a11dd013d56e5702da83885a64e6b/5E5DF43C/t51.2885-15/fr/e15/s1080x1080/60162544_299209821031545_6954661213446350822_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","May 19, 2019","1,816","False",
"Have you tried our Anti-Brass Nourishing Treatment? We love it because:✔️Fights brassy hair ✔️Refreshes blonde hair➕Infused with avocado, olive, and shea oils-#blonde #blondes #blondehair #brassyhair #haircolor",,"https://scontent-iad3-1.cdninstagram.com/vp/c8f68bf57526ae2ea6da12ac2580b2e1/5E52B16D/t51.2885-15/fr/e15/s1080x1080/60704971_138928270519251_1838414535288714771_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","May 19, 2019","794","False",
"Hey guys! If you like a textured messy look, try our new #Fructis Matte+Messy Liquid hair putty a try! #Protip: #Garniergirls you can also play with this styler to add some texture to your hair-#upgradeyourstyle #men #menshair #mens #shampoo #conditioner #mengrooming #fresh #weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/3a0fc26bd70866c9ca90ebeae64c0a27/5E5221A3/t51.2885-15/fr/e15/s1080x1080/59163535_347288675931011_5397944541952348678_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","May 18, 2019","359","False",
"We breakdown #Fructis Matte+Messy Liquid hair putty for you! Tap to watch video and learn more about our new styler 👆🏼 Guys, do you prefer a textured look or a polished look? #upgradeyourstyle #men #menshair #mengrooming",,"https://scontent-iad3-1.cdninstagram.com/vp/95577abbba91f4a1dd6b9daa4579f781/5DC45FE1/t50.2886-16/60277886_442718219848246_6133368042064707584_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","May 18, 2019",,"True","2,008"
"Say goodbye to pesky grays in an instant with Express Retouch! Just shake and dab to temporarily hide stray grays and conceal roots. Do you use a root cover-up in-between coloring? Available @walgreens-#haircolor #color #expressretouch #roottouchup #rootcoverage",,"https://scontent-iad3-1.cdninstagram.com/vp/fcda9aee16f39d5238c2b6ceacc1c89a/5E40D941/t51.2885-15/e35/s1080x1080/59461031_777170342683278_3626056450304796311_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","May 17, 2019","564","False",
"Our kind of math: Sleek & Shine hair care ➕ Sleek Shot= the smoothest blowout under $5! How much time do you save with Sleek Shot?-#Fructis #haircare #hair #instahair #hairgoals #shampoo #sleekittobelieveit #sleekshot #blowoutstyles #blowdrystyle",,"https://scontent-iad3-1.cdninstagram.com/vp/d6a2a97cac0b476fb90f0ecd0df94966/5E427C34/t51.2885-15/fr/e15/s1080x1080/60559603_354823698572465_7919796071962573281_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","May 17, 2019","1,036","False",
"Put our green tea skincare line on your shopping list if you have normal/combo skin! Pick up this 96% naturally-derived skincare to purify pores and mattify skin.-#skincare #skin #greentea #healthyskin #skingoals #facemist #greenteamist",,"https://scontent-iad3-1.cdninstagram.com/vp/c17308803ef333a27bdba964ab3fcd57/5E5188BF/t51.2885-15/fr/e15/s1080x1080/58763463_2229737554008133_404654493739888061_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","May 16, 2019","3,349","False",
"The first step to #glowing skin is our Glow Boost 2-in-1 Mask + Scrub. The results? Smooth and radiant looking skin✨-#skincare #skin #glowup #glowing#healthyskin #apricot",,"https://scontent-iad3-1.cdninstagram.com/vp/db248d47719af642d444700a8c622929/5E3E3550/t51.2885-15/fr/e15/s1080x1080/60457686_2357691651143928_5047448417146154346_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","May 16, 2019","1,060","False",
"Looking to protect your ends from further damage? We got you! Miracle Nectar serum is packed with 10 benefits from heat protection to preventing split ends, and taming frizz (among many more!). You can use it on both dry or wet hair. Blended makes us better.📲Bookmark to save!-#ourblend #blendedmakesusbetter #blendedingredients #honey #haircare #hair #instaair #healthyhair #hairgoals #spring",,"https://scontent-iad3-1.cdninstagram.com/vp/f7c0d7f063c93c793220f66681937e1f/5E5B8B5D/t51.2885-15/e35/s1080x1080/59230040_483230022214758_6232656569944939758_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","May 15, 2019","739","False",
"Drop a ⭐️ if #Fructis Triple Nutrition is part of your all-star #haircare line-up.-#haircare #hair #healthyhair #instahair #avocadooil #almondoil",,"https://scontent-iad3-1.cdninstagram.com/vp/a15101b60adb6970152653cef657da50/5E57B2F4/t51.2885-15/fr/e15/s1080x1080/59153050_172103397133910_8283697421610424017_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","May 15, 2019","1,119","False",
