"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571699524","vanjaphobes keep up with my tweets more then my stans dopic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","Tweeter ❁","https://twitter.com/scented_kisses","1571699558","that’s because all your stans are vanjaphobes pic.twitter.com/bjTP3rLw0m","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571699589","so you are admitting that you are a stan?pic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","Tweeter ❁","https://twitter.com/scented_kisses","1571699621","no i’m a phobe pic.twitter.com/bjTP3rLw0m","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571699658","tweeter vanja stan send tweetpic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","Tweeter ❁","https://twitter.com/scented_kisses","1571699693","error 404 subject not found pic.twitter.com/bjTP3rLw0m","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571699747","n e wayspic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","Tweeter ❁","https://twitter.com/scented_kisses","1571700254","pic.twitter.com/bjTP3rLw0m","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","Tweeter ❁","https://twitter.com/scented_kisses","1571699474","waiting for your s wording party pic.twitter.com/bjTP3rLw0m","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571700265","pic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","erin  📌arsd","https://twitter.com/LlSOOGAY","1571700542","i know ur jk but i could see this happening fr pic.twitter.com/kdNQcwN8RS","0","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571700265","pic.twitter.com/lLD67xzTjh","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jihyofuckme/status/1186400192502943746","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571694822","we will only get blacksé when yg becomes so broke that they cant afford hair dye for rosé  pic.twitter.com/lLD67xzTjh","https://pbs.twimg.com/profile_images/1189977751471689730/jVyWmufW_normal.jpghttps://twitter.com/acd4ebdd-79f5-48b8-9f72-fd750307ee4b","https://twitter.com/i/videos/1186400192502943746?embed_source=facebook","62","8","3","nylon | rosé solo next week","https://twitter.com/nylonlovesbp","1571699769","omg Korea had a plan all along when they boycotted yg we stan local queens pic.twitter.com/OwH1sfqwIq","1","0","2","𝕍 ❦ 𝐿𝑜𝓋𝑒 𝒫𝑜𝑒𝓂","https://twitter.com/jihyofuckme","1571699816","omg kblinks were onto something",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/noacflara/status/1186400060323647491","lara ▯ teotfw spoilers","https://twitter.com/noacflara","1571694791","omg i think i wanna own a shop that does hair dye, piercings and tattoos so basically a breakdown shop",,,"47","1","3","dumbass abbey","https://twitter.com/ithinkimlosingu","1571694824","you should call it something like that","0","0","3",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/noacflara/status/1186400060323647491","lara ▯ teotfw spoilers","https://twitter.com/noacflara","1571694791","omg i think i wanna own a shop that does hair dye, piercings and tattoos so basically a breakdown shop",,,"47","1","3","rhey ▯","https://twitter.com/noacfrhey","1571696319","i'd be ur daily customer","0","0","3",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/noacflara/status/1186400060323647491","lara ▯ teotfw spoilers","https://twitter.com/noacflara","1571694791","omg i think i wanna own a shop that does hair dye, piercings and tattoos so basically a breakdown shop",,,"47","1","3","elise :/","https://twitter.com/nowtrustimfine","1571694819","mate i’d live there","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jonghyunprint/status/1186359589048061952","shawol friend","https://twitter.com/jonghyunprint","1571685142","my brother saw a red stain (from hair dye) on my door and asked if it was blood.. first things first my blood is pearl aqua you absolute buffoon",,,"85","12","1","Jash 🌼","https://twitter.com/jashy002","1571688548",,"0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/theryeedee/status/1186356471216238592","RyeeDee86","https://twitter.com/theryeedee","1571684398","So.. can't use the #hairdye again this year...  I hope I'm not the only one... #WWE2K20 @WWEgamespic.twitter.com/mcHaPUKVm6",,"https://twitter.com/i/videos/1186356471216238592?embed_source=facebook","28","9","9","Elliot エリオット","https://twitter.com/Elliot_Vincent1","1571684520","i can.","1","0","1","RyeeDee86","https://twitter.com/theryeedee","1571685552","damn.. last year I can't use the hairdye tool till like December..","2",,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/theryeedee/status/1186356471216238592","RyeeDee86","https://twitter.com/theryeedee","1571684398","So.. can't use the #hairdye again this year...  I hope I'm not the only one... #WWE2K20 @WWEgamespic.twitter.com/mcHaPUKVm6",,"https://twitter.com/i/videos/1186356471216238592?embed_source=facebook","28","9","9","Elliot エリオット","https://twitter.com/Elliot_Vincent1","1571684520","i can.","1","0","1","Elliot エリオット","https://twitter.com/Elliot_Vincent1","1571685995","oof. Hope that it works out dude, and you dont have to wait till December again",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/theryeedee/status/1186356471216238592","RyeeDee86","https://twitter.com/theryeedee","1571684398","So.. can't use the #hairdye again this year...  I hope I'm not the only one... #WWE2K20 @WWEgamespic.twitter.com/mcHaPUKVm6",,"https://twitter.com/i/videos/1186356471216238592?embed_source=facebook","28","9","9","xxminty619xx","https://twitter.com/xminty619x","1571686513","Did u check if the colour is different might be still on green lol if that dont work then hopin they fix it","1","0","4","TheStonePitbull","https://twitter.com/TheStonePitbull","1571689925","I don't think it's on green based on that little square to the right of ""Color Select.""","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/theryeedee/status/1186356471216238592","RyeeDee86","https://twitter.com/theryeedee","1571684398","So.. can't use the #hairdye again this year...  I hope I'm not the only one... #WWE2K20 @WWEgamespic.twitter.com/mcHaPUKVm6",,"https://twitter.com/i/videos/1186356471216238592?embed_source=facebook","28","9","9","xxminty619xx","https://twitter.com/xminty619x","1571686513","Did u check if the colour is different might be still on green lol if that dont work then hopin they fix it","1","0","4","RyeeDee86","https://twitter.com/theryeedee","1571690375","I use orange color to dye the green hair.",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/theryeedee/status/1186356471216238592","RyeeDee86","https://twitter.com/theryeedee","1571684398","So.. can't use the #hairdye again this year...  I hope I'm not the only one... #WWE2K20 @WWEgamespic.twitter.com/mcHaPUKVm6",,"https://twitter.com/i/videos/1186356471216238592?embed_source=facebook","28","9","9","ElementGames","https://twitter.com/ElementGamesTV","1571684568","pic.twitter.com/RcEMKVHVpo","0","0","8","RyeeDee86","https://twitter.com/theryeedee","1571690375","I use orange color to dye the green hair.",,,
